"Term","Section ID","Course Title","Instructor","Max","Status","CU","Meeting","Location","Part of Term","Description","Crosslist","Crosslist Primary","Prerequisites","Corequisites","Division","Departmental Website","Registration","Course (Canvas) URL","Syllabi URL","3 Yr Avg Course Rating"
"202530","BEPP4010001","Public Policy Analysis","Syon Bhanot","45","A","0.5","08/26/2025 - 12/08/2025 W 0330PM - 0459PM","SHDH 1201","Fall/Spring 14 Wk","BEPP 4010 fulfills the Wharton capstone requirement by giving students an opportunity to apply their skills to assess a vital public policy question at the local, state, national, or global level. The policy topics the students can choose from will vary from year to year in order to ensure that they are topical and relevant. The course will also provide students with background on relevant conceptual/methodological topics for assessing policy, including experimental and quasi-experimental approaches, frameworks for policy analysis, behavioral economics, and data science (as appropriate for a given topic). Students will work in groups to produce a capstone report which provides a policy analysis for their chosen topic, along with policy recommendations. Not Offered Every Year","P","BEPP4010001","BEPP 2500 AND WH 1010 AND WH 2010 AND MGMT 3010","","WH","BEPP","Penn In Touch","https://canvas.upenn.edu/courses/1878226","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP4010","2.927500"
"202530","BEPP6110001","Microeconomics for Managers","Benjamin Lockwood","78","A","0.5","08/25/2025 - 10/06/2025 TR 0830AM - 0959AM","JMHH 240","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110001","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880669","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110002","Microeconomics for Managers","Benjamin Lockwood","78","A","0.5","08/25/2025 - 10/06/2025 TR 1015AM - 1144AM","JMHH 240","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110002","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880669","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110003","Microeconomics for Managers","Benjamin Lockwood","78","A","0.5","08/25/2025 - 10/06/2025 TR 0145PM - 0314PM","JMHH 240","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110003","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880669","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110004","Microeconomics for Managers","Benjamin Lockwood","78","A","0.5","08/25/2025 - 10/06/2025 TR 0330PM - 0459PM","JMHH 240","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110004","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880669","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110005","Microeconomics for Managers","Susanna Berkouwer","78","A","0.5","08/25/2025 - 10/06/2025 TR 0830AM - 0959AM","JMHH 245","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110005","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880668","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110006","Microeconomics for Managers","Susanna Berkouwer","78","A","0.5","08/25/2025 - 10/06/2025 TR 1015AM - 1144AM","JMHH 245","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110006","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880668","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110007","Microeconomics for Managers","Susanna Berkouwer","78","A","0.5","08/25/2025 - 10/06/2025 TR 0145PM - 0314PM","JMHH 245","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110007","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880668","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110008","Microeconomics for Managers","Susanna Berkouwer","78","A","0.5","08/25/2025 - 10/06/2025 TR 0330PM - 0459PM","JMHH 245","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110008","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880668","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110009","Microeconomics for Managers","Benjamin Sprung-Keyser","78","A","0.5","08/25/2025 - 10/06/2025 TR 0830AM - 0959AM","JMHH 250","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110009","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880670","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110010","Microeconomics for Managers","Benjamin Sprung-Keyser","78","A","0.5","08/25/2025 - 10/06/2025 TR 1015AM - 1144AM","JMHH 250","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110010","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880670","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110011","Microeconomics for Managers","Benjamin Sprung-Keyser","78","A","0.5","08/25/2025 - 10/06/2025 TR 0145PM - 0314PM","JMHH 250","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110011","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880670","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6110012","Microeconomics for Managers","Benjamin Sprung-Keyser","78","A","0.5","08/25/2025 - 10/06/2025 TR 0330PM - 0459PM","JMHH 250","Wharton Grad Q1/Q3","This course covers microeconomic foundations for understanding business decision-making. The first unit, “Operating a Firm,” covers demand estimation, cost minimization, and pricing with market power. Unit two, “Markets and Equilibrium,” covers supply and demand, market equilibrium, taxes and tax incidence, and externalities. Unit three presents an introduction to game theory, including simultaneous-move and sequential games. Students are expected to have mastered these materials before enrolling in the second-quarter course, Microeconomics for Managers: Advanced Applications.","P","BEPP6110012","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1880670","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6110",""
"202530","BEPP6120001","Microeconomics for Mgrs Advanc","Leon Musolff","78","A","0.5","10/20/2025 - 12/03/2025 TR 0830AM - 0959AM","JMHH 240","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120001","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883680","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120002","Microeconomics for Mgrs Advanc","Leon Musolff","78","A","0.5","10/20/2025 - 12/03/2025 TR 1015AM - 1144AM","JMHH 240","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120002","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883680","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120003","Microeconomics for Mgrs Advanc","Leon Musolff","78","A","0.5","10/20/2025 - 12/03/2025 TR 0145PM - 0314PM","JMHH 240","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120003","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883680","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120004","Microeconomics for Mgrs Advanc","Leon Musolff","78","A","0.5","10/20/2025 - 12/03/2025 TR 0330PM - 0459PM","JMHH 240","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120004","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883680","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120005","Microeconomics for Mgrs Advanc","Sagar Saxena","78","A","0.5","10/20/2025 - 12/03/2025 TR 0830AM - 0959AM","JMHH 245","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120005","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883681","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120006","Microeconomics for Mgrs Advanc","Sagar Saxena","78","A","0.5","10/20/2025 - 12/03/2025 TR 1015AM - 1144AM","JMHH 245","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120006","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883681","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120007","Microeconomics for Mgrs Advanc","Sagar Saxena","78","A","0.5","10/20/2025 - 12/03/2025 TR 0145PM - 0314PM","JMHH 245","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120007","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883681","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120008","Microeconomics for Mgrs Advanc","Sagar Saxena","78","A","0.5","10/20/2025 - 12/03/2025 TR 0330PM - 0459PM","JMHH 245","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120008","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883681","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120009","Microeconomics for Mgrs Advanc","Deniz Selman","78","A","0.5","10/20/2025 - 12/03/2025 TR 0830AM - 0959AM","JMHH 250","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120009","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883682","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120010","Microeconomics for Mgrs Advanc","Deniz Selman","78","A","0.5","10/20/2025 - 12/03/2025 TR 1015AM - 1144AM","JMHH 250","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120010","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883682","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120011","Microeconomics for Mgrs Advanc","Deniz Selman","78","A","0.5","10/20/2025 - 12/03/2025 TR 0145PM - 0314PM","JMHH 250","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120011","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883682","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP6120012","Microeconomics for Mgrs Advanc","Deniz Selman","78","A","0.5","10/20/2025 - 12/03/2025 TR 0330PM - 0459PM","JMHH 250","Wharton Grad Q2/Q4","This course will cover the economic foundations of business strategy and decision-making in market environments with other strategic actors and less than full information, as well as advanced pricing strategies. Topics include oligopoly models of market competition, creation, and protection, sophisticated pricing strategies for consumers with different valuations or consumers who buy multiple units (e.g. price discrimination, bundling, two-part tariffs), strategies for managing risk and making decisions under uncertainty, asymmetric information and its consequences for markets, and finally moral hazard and principle-agent theory with application to incentive contacts.","P","BEPP6120012","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1883682","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP6120",""
"202530","BEPP7730401","Urban Fiscal Policy","Fernando Ferreira","65","A","1","08/25/2025 - 12/03/2025 MW 1015AM - 1144AM","SHDH 213","Wharton Grad Full Semester","This course will examine the provision of public services for firms and people through cities and other local governments.  Why cities exist, when fiscal policy fails, investments in infrastructure, how to improve school quality, realities of local governments such as inequality, crime, corruption, high cost of living, congestion, and unfunded pensions will be covered.  We will pay special attention to recent topics, such as the impact of the Covid-19 pandemic on city and public school finances, racial differences in police use of force, partnerships with the private sector, enterprise zones, the role of technology, and real estate policies that may (or may not!) promote housing affordability, such as inclusionary zoning and rent control.","S","REAL7300401","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1878173","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP7730","2.645000"
"202530","BEPP7840401","Managerial Econ & Game","Deniz Selman","60","A","0.5","08/25/2025 - 10/06/2025 TR 0145PM - 0314PM","JMHH F70","Wharton Grad Q1/Q3","The purpose of this course is to develop students' abilities to apply game theory to decision making. Development of the tools of game theory and the application of those tools is emphasized. Game theory has become an important tool for managers and consultants in analyzing and implementing tactical as well as strategic actions. This course will primarily focus on examples useful for developing competitive strategy in the private sector (pricing and product strategy, capacity choices, contracting and negotiating, signaling and bluffing, takeover strategy, etc.). Game theory can also be used to address problems relevant to a firm's organizational strategy (e.g., internal incentives and information flow within a firm) and to a firm's non-market environment (e.g., strategic trade policies, litigation and regulation strategy). Recommended background in intermediate microeconomics or equivalent. It is expected that the student has been introduced to some basic game theory. There will be a quick review of the basics and some recommended supplemental readings for those who have little or no background in game theory.","S","MGMT7840401","","","WM","BEPP","Course Match","https://canvas.upenn.edu/courses/1879419","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP7840",""
"202530","BEPP9000401","Research Seminar","Jessie Handbury","20","A","0.5","08/26/2025 - 12/08/2025 T 1200PM - 0129PM","DNHL 306","Fall/Spring 14 Wk","Of the many ways that doctoral students typically learn how to do research, two that are important are watching others give seminar presentations (as in Applied Economics Seminars) and presenting one's own research. The BEPP 9000 course provides a venue for the latter. Wharton doctoral students enrolled in this course present applied economics research. Presentations both of papers assigned for other classes and of research leading toward a dissertation are appropriate in BEPP 9000. This course aims to help students further develop a hands-on understanding of the research process. All doctoral students with applied microeconomic interests are encouraged to attend and present. Second and third year Applied Economic Ph.D. students are required to enroll in BEPP 9000 and receive one-semester credit per year of participation.","P","BEPP9000401","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9000",""
"202530","BEPP9500209","Managerial Economics","Declan Mirabella","3","A","0","08/26/2025 - 12/08/2025 R 0515PM - 0614PM","NRN 00","Fall/Spring 14 Wk","Public goods, externalities, uncertainty, and income redistribution as sources of market failures; private market and collective choice models as possible correcting mechanisms. Microeconomic theories of taxation and public sector expenditures. The administration and organization of the public sector.","P","BEPP9500209","(MGEC 6110 AND MGEC 6120) OR (ECON 7100 AND ECON 7110)","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9500",""
"202530","BEPP9500212","Managerial Economics","Martin Navarrete","3","A","0","08/26/2025 - 12/08/2025 F 0330PM - 0429PM","NRN 00","Fall/Spring 14 Wk","Public goods, externalities, uncertainty, and income redistribution as sources of market failures; private market and collective choice models as possible correcting mechanisms. Microeconomic theories of taxation and public sector expenditures. The administration and organization of the public sector.","P","BEPP9500212","(MGEC 6110 AND MGEC 6120) OR (ECON 7100 AND ECON 7110)","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9500",""
"202530","BEPP9500401","Managerial Economics","Eduardo Azevedo","4","A","1","08/26/2025 - 12/08/2025 TR 0830AM - 0959AM","SHDH 215","Fall/Spring 14 Wk","Public goods, externalities, uncertainty, and income redistribution as sources of market failures; private market and collective choice models as possible correcting mechanisms. Microeconomic theories of taxation and public sector expenditures. The administration and organization of the public sector.","S","BEPP2500401","(MGEC 6110 AND MGEC 6120) OR (ECON 7100 AND ECON 7110)","","WP","BEPP","","https://canvas.upenn.edu/courses/1867403","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9500",""
"202530","BEPP9500405","Managerial Economics","Alon Rubinstein","2","A","1","08/26/2025 - 12/08/2025 TR 0330PM - 0459PM","WHRT RM","Fall/Spring 14 Wk","Public goods, externalities, uncertainty, and income redistribution as sources of market failures; private market and collective choice models as possible correcting mechanisms. Microeconomic theories of taxation and public sector expenditures. The administration and organization of the public sector.","S","BEPP2500405","(MGEC 6110 AND MGEC 6120) OR (ECON 7100 AND ECON 7110)","","WP","BEPP","","https://canvas.upenn.edu/courses/1867403","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9500",""
"202530","BEPP9620401","Applied Economics Seminar","Santosh Anagol","30","A","0.5","08/26/2025 - 12/08/2025 MW 1200PM - 0129PM","SHDH 107","Fall/Spring 14 Wk","The goal of this course is to help doctoral students develop critical thinking skills through both seminar participation and writing  of referee reports.  To this end, students will attend the Wharton Applied Economics seminar when it meets each Wednesday at noon; prepare two written referee reports on WAE papers per semester, due before the seminar is presented.  After attending the seminar and the ensuing discussion of the paper, students will prepare follow-up evaluations of their referee reports, due one week after the seminar.","P","BEPP9620401","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9620",""
"202530","BEPP9950001","Dissertation","Santosh Anagol","10","A","0","","","Fall/Spring 14 Wk","Dissertation","P","BEPP9950001","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9950002","Dissertation","Susanna Berkouwer","10","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","BEPP9950002","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9950003","Dissertation","Arthur Van Benthem","10","A","0","","","Fall/Spring 14 Wk","Dissertation","P","BEPP9950003","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9950004","Dissertation","Judd Kessler","10","A","0","","","Fall/Spring 14 Wk","Dissertation","P","BEPP9950004","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9950005","Dissertation","David Abrams","10","A","0","","","Fall/Spring 14 Wk","Dissertation","P","BEPP9950005","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9950006","Dissertation","Alexander Rees-Jones","10","A","0","","","Fall/Spring 14 Wk","Dissertation","P","BEPP9950006","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9950007","Dissertation","Leon Musolff","10","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","BEPP9950007","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9950",""
"202530","BEPP9999001","Independent Study","Eduardo Azevedo","2","A","0.5","","NRN 00","Fall/Spring 14 Wk","For students working on faculty-supervised research leading to the completion of the Ph.D. requirements.","P","BEPP9999001","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9999",""
"202530","BEPP9999002","Independent Study","Aviv Nevo","1","A","0.5","","","Fall/Spring 14 Wk","For students working on faculty-supervised research leading to the completion of the Ph.D. requirements.","P","BEPP9999002","","","WP","BEPP","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=BEPP9999",""
"202530","FNCE0002001","Essentials of Finance","David Musto","650","A","0.5","08/26/2025 - 12/08/2025 T 0200PM - 0400PM","ONL 0","Fall/Spring 14 Wk","This course introduces students to the key financial concepts through the lens of personal financial decisions, centering on financing one's education, culminating in a capstone project evaluating student loan offers.","P","FNCE0002001","","","WH","FNCE","Penn In Touch","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=FNCE0002",""
"202530","FNCE1000001","Corporate Finance","Archie Mackinlay","85","A","1","08/26/2025 - 12/08/2025 TR 1015AM - 1144AM","SHDH 1206","Fall/Spring 14 Wk","This course provides an introduction to the theory, the methods, and the concerns of corporate finance. The concepts developed in FNCE 1000 form the foundation for all elective finance courses. The main topics include: 1) the time value of money and capital budgeting techniques; 2) uncertainty and the trade-off between risk and return; 3) security market efficiency; 4) optimal capital structure, and 5) dividend policy decisions. ACCT 1010 + STAT 1010 may be taken concurrently.","P","FNCE1000001","(ECON 0100 AND ECON 0200) OR (ECON 0110 AND (MATH 1400 OR MATH 1070))","","WH","FNCE","Penn In Touch","https://canvas.upenn.edu/courses/1862875","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=FNCE1000","2.688604"
